Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
0aa9a94a-3224-e57b-5510-f78dc153db7d,2020-02-21,,999-20-5075,,,,Maryanna659,,Ortiz186,,,,asian,nonhispanic,F,Northbridge  Massachusetts  US,1063 Hermann Terrace Suite 75,Brookline,Massachusetts,Norfolk County,25017,02467,42.39125606738109,-71.10874881523726,6847.01,2944.81,188045
8ee34408-e6b3-68c5-0777-55c22ba0ecd5,2019-07-14,,999-59-4343,,,,Ouida808,,Hills818,,,,black,nonhispanic,F,Medford  Massachusetts  US,611 Nienow Glen,Franklin,Massachusetts,Norfolk County,25021,02038,42.072248384755994,-71.417472853862,7951.99,4021.62,172575
0db458ab-22c7-6063-865b-f523b8918e32,2007-12-24,,999-33-7545,S99920211,,Mr.,Hershel911,Alvaro283,Grant908,,,,white,nonhispanic,M,Boston  Massachusetts  US,188 Christiansen Walk Unit 28,New Bedford,Massachusetts,Bristol County,25005,02745,41.650059317183896,-71.00667219719818,3077.32,51685.10,20427
1a428bfb-3dc7-42fd-0da2-fb374e77fa72,1998-08-15,,999-42-1573,S99954781,X38345791X,Mr.,Shelby741,,VonRueden376,,,,white,nonhispanic,M,Springfield  Massachusetts  US,534 Haley Gate Suite 59,Dighton,Massachusetts,Bristol County,,00000,41.813276666909644,-71.10240015500409,17642.47,79740.75,986294
d608e251-4e64-c560-7794-c998e2cc5344,1988-06-07,,999-88-3659,S99971815,X26269751X,Mr.,Korey682,Isiah14,Robel940,,,M,white,nonhispanic,M,Weymouth  Massachusetts  US,412 Hills Common Apt 2,Marblehead,Massachusetts,Essex County,25009,01945,42.48893234007058,-70.81594366810639,130495.35,1879.88,95168
9f860706-9dd2-de2d-9e43-361babfc447f,1966-09-18,,999-66-2816,S99964520,X72481270X,Mr.,Guillermo498,Ian270,Ziemann98,,,M,white,nonhispanic,M,Shrewsbury  Massachusetts  US,359 Littel Parade,Boston,Massachusetts,Suffolk County,25025,02109,42.33395943152413,-71.05126070151915,130603.77,193562.95,34180
c55a7438-10a2-d7ae-3d16-488ce61519f0,2009-09-01,,999-41-2441,S99971708,,,Sierra982,,Bogan287,,,,white,nonhispanic,F,Barnstable  Massachusetts  US,1076 Will Drive Apt 64,Boston,Massachusetts,Suffolk County,25025,02151,42.374287357545015,-71.14381937711224,3573.97,65409.52,2875
78a93b85-3a33-6aaf-2baa-b379a25a357a,2004-05-23,,999-98-8352,S99917260,X60000461X,Ms.,Hong136,,Jerde200,,,,white,nonhispanic,F,Haverhill  Massachusetts  US,707 Borer Route Suite 52,Somerville,Massachusetts,Middlesex County,25017,02145,42.39187978389098,-71.12127699079083,5600.00,95062.13,6571
635d6255-87f7-51eb-4c38-6d676874929d,2005-03-03,,999-98-5449,S99995401,X53808849X,Ms.,Keri25,Lona294,Funk324,,,,black,nonhispanic,F,Monson  Massachusetts  US,861 Klocko Heights Unit 34,Brockton,Massachusetts,Plymouth County,25023,02301,42.08842188936296,-70.98949595699607,79289.70,613144.92,26752
c83c73a8-1df5-5c12-9d53-e70282675d1e,2006-12-04,,999-88-5308,S99910995,,Ms.,Chery887,Cornelia505,Harvey63,,,,white,nonhispanic,F,Adams  Massachusetts  US,814 Brakus Lodge Apt 64,Lynnfield,Massachusetts,Essex County,25009,01940,42.49156093758357,-71.07629950797845,61864.70,279.73,806266
2ef9971c-d5ab-d25a-4e6a-8e81554800f8,1985-02-16,,999-52-4670,S99981760,X47513730X,Mrs.,Lavenia98,Bonny428,Schaefer657,,Hegmann834,M,white,nonhispanic,F,Wellesley  Massachusetts  US,276 Sanford Highlands Apt 45,Boston,Massachusetts,Suffolk County,25025,02127,42.343355570404896,-71.0546404847221,658509.50,138518.08,42655
8a83a60a-fe24-417c-e487-140070241bc0,2005-10-01,,999-17-4677,S99948344,X78798285X,Mr.,Elliott563,Nathaniel596,Leannon79,,,,white,nonhispanic,M,Norton Center  Massachusetts  US,985 Bogisich Tunnel Unit 18,Lynn,Massachusetts,Essex County,25009,01901,42.48536990028537,-70.95321224844099,31894.16,19708.91,85498
e3e46ec2-c480-d6d4-62d2-fc850272a0a6,2002-06-05,,999-72-9676,S99999932,X57457752X,Mr.,Roderick835,,Vandervort697,,,,white,nonhispanic,M,Boston  Massachusetts  US,811 Torphy Quay Unit 32,Lynnfield,Massachusetts,Essex County,25009,01940,42.49510872025917,-71.07025645807,123655.02,628735.19,174634
42999dad-cab9-dcee-8a7c-83a81cc62265,2007-03-24,,999-56-9682,S99999295,,Ms.,Marceline716,Janel230,Homenick806,,,,white,nonhispanic,F,Worcester  Massachusetts  US,349 Thiel Village Apt 32,Boston,Massachusetts,Suffolk County,25025,02121,42.26027395307268,-71.12749610195772,31712.15,30399.51,62510
920147b0-1af7-cfe7-5612-1546df0f6b05,2012-02-02,,999-65-4196,,,,Wyatt967,Landon622,McCullough561,,,,white,nonhispanic,M,Middleborough  Massachusetts  US,364 Ferry Byway,Boston,Massachusetts,Suffolk County,25025,02132,42.35683563017835,-71.09031368216205,46849.05,214261.27,45456
3b6fd73a-291c-024c-fbec-f7172d36d791,2018-10-17,,999-32-1114,,,,Rosalia943,Ramona980,Peña909,,,,white,hispanic,F,Santo Domingo  National District  DO,237 Hintz Branch,Boylston,Massachusetts,Worcester County,,00000,42.313059023936006,-71.67926385416179,13720.82,19297.08,672322
ae965a6c-d8d9-c864-a7bc-fbad6424f96f,1963-08-02,2025-11-04,999-42-7152,S99978472,X86199213X,Mr.,Rudolf736,,Crist667,,,M,white,nonhispanic,M,Belchertown  Massachusetts  US,507 Veum Track,Everett,Massachusetts,Middlesex County,25017,02149,42.45007749262097,-71.0061240663926,171592.14,433437.70,56902
d4c82d1e-4a02-d2a8-2789-f571f4cb3972,1955-10-11,,999-47-2181,S99923851,X54999703X,Mrs.,Latia151,,Metz686,,McCullough561,M,white,nonhispanic,F,Amherst  Massachusetts  US,593 Green Corner Unit 62,Worcester,Massachusetts,Worcester County,25027,01603,42.2753503701414,-71.77014352719156,982970.82,115675.81,60574
9b68a036-dcbd-6eee-d668-bcc142fbbf10,2008-12-31,,999-33-1252,S99918071,,,Tiffaney302,,Keebler762,,,,white,nonhispanic,F,Stoughton  Massachusetts  US,587 Greenholt Parade Unit 53,Fitchburg,Massachusetts,Worcester County,25027,01420,42.58319137164346,-71.85894038204302,62150.28,84228.93,436735
b32f0587-091a-b595-d41c-f0ecb5b3a282,1970-06-17,,999-20-6723,S99972100,X54390800X,Mrs.,Leeanna836,Yael855,Gerlach374,,Treutel973,D,white,nonhispanic,F,Granville  Massachusetts  US,500 Purdy Ranch,East Longmeadow,Massachusetts,Hampden County,,00000,42.0514250557496,-72.49294774509048,1131447.88,506072.25,56684
3fe5e68b-9815-d71f-f845-49dcdc8158b1,1970-08-24,,999-15-7187,S99975805,X16598994X,Mrs.,Ara96,Julianna856,O'Connell601,,Harris789,W,white,nonhispanic,F,Winchester  Massachusetts  US,585 Gislason Fork,Randolph,Massachusetts,Norfolk County,25021,02368,42.16457992746132,-71.10026815580994,489604.99,200033.83,90189
e8d7d58d-8ac2-7cf1-40a3-781f8761768d,1959-06-12,,999-26-4414,S99973809,X82574332X,Mrs.,Karen597,,Welch179,,Monahan736,M,white,nonhispanic,F,Medford  Massachusetts  US,704 Prosacco Union Unit 31,Framingham,Massachusetts,Middlesex County,25017,01701,42.23374187771953,-71.46140475498515,18573.06,775752.94,17717
1cca0dfc-229b-ffbe-86d2-7b1f3e116fd2,1976-01-06,,999-28-4600,S99929876,X87326743X,Ms.,Joi660,,Hintz995,,,S,white,nonhispanic,F,Boston  Massachusetts  US,871 Wisoky Forge,Harvard,Massachusetts,Worcester County,,00000,42.529930151769555,-71.63127937222603,215480.36,556405.01,194872
6fab386e-6c12-94b6-de3e-faab541891d0,1930-10-26,,999-28-4628,S99992262,X62741461X,Ms.,Mitchell808,Clarinda196,Abshire638,,,S,white,nonhispanic,F,Cambridge  Massachusetts  US,522 Rowe Estate,Malden,Massachusetts,Middlesex County,25017,02155,42.43831946107852,-71.04366365884418,336185.67,1065365.46,129793
0ad524f6-e348-6d7a-03cc-09b004e37c6c,1969-07-15,,999-72-1628,S99942655,X68611478X,Mr.,Von197,Numbers230,O'Connell601,,,M,black,nonhispanic,M,Watertown  Massachusetts  US,771 Bradtke Bridge,Andover,Massachusetts,Essex County,25009,01810,42.63288605478149,-71.14254851680819,258544.83,580093.32,135707
e3b7007c-3994-30df-767f-d40f4014ed64,1966-02-01,,999-76-9824,S99987258,X87725807X,Mrs.,Letisha598,Rita460,Hansen121,,Effertz744,D,white,nonhispanic,F,Bliss Corner  Massachusetts  US,230 Runte Approach Unit 11,Orange,Massachusetts,Franklin County,25011,01364,42.595319900320426,-72.26787169867548,19069.81,1345769.58,10327
a11c34d4-5d96-d375-5c51-92d65cb5dcaa,1955-12-23,2018-09-03,999-39-4989,S99916092,X30465560X,Mr.,Willian804,Rick943,Aufderhar910,,,D,white,nonhispanic,M,Chicopee  Massachusetts  US,400 Moen Heights Suite 89,Boston,Massachusetts,Suffolk County,25025,02126,42.31308605655821,-71.06162008856289,95448.06,664738.37,53764
3bae50b1-f2c2-59f9-fed8-a703c18442dd,1963-08-02,2015-09-23,999-19-6140,S99982084,X58543820X,Mr.,Russell422,Antony83,Conn188,,,M,white,nonhispanic,M,Leicester  Massachusetts  US,313 Considine Dale Unit 44,Everett,Massachusetts,Middlesex County,25017,02149,42.38720012832566,-71.07635168854598,130667.07,3746738.17,56902
f46f5ad7-33a9-ab80-ab6a-d4924998274f,1963-08-02,,999-92-1413,S99944669,X27956306X,Mr.,Percy315,Doug189,Brakus656,,,W,white,nonhispanic,M,East Pepperell  Massachusetts  US,893 Champlin Quay,Everett,Massachusetts,Middlesex County,25017,02149,42.392401004838746,-71.04369174181849,87832.80,117507.86,56902
485f438e-7ada-f6a3-9b5e-e1f552fea2f3,1955-12-23,,999-52-1212,S99924881,X77433079X,Mr.,Greg949,Chi716,Conroy74,,,M,white,nonhispanic,M,Lynn  Massachusetts  US,137 Waters Avenue,Boston,Massachusetts,Suffolk County,25025,02118,42.329602511203596,-71.05099240249253,141246.84,81983.43,53764
